Endomorphic,Mesomorphic,EctoMorphic,Id,Mass,Height,SkinfoldTriceps,SkinfoldSubscapular,SkinfoldSupraspinale,SkinfoldMedialCalf,BreadthHumerus,BreadthFemur,GirthArmUpper,GirthCalfStanding
3.80866616855532,3.366678,2.60036014401895,658,65.06,171.32,7.56,9.74,20.13,9.04,7.08,8.36,33.79,25.75
2.68971392926805,4.259969,7.10910636551214,659,40.28,167.13,5.43,8.72,12,12.87,6.91,8.66,26.87,35.89
2.8776354407169,3.001989,3.73879685878887,660,50.56,163.26,1.92,12.19,13.06,11.95,7.43,7.28,24.58,29.48
1.05571195244815,4.486449,0.255220897618344,661,72.67,161.2,3.75,5.55,3.01,12.91,6.35,8.99,32.01,28.03
3.31522676000393,3.175087,0.782608983603652,662,79.35,170.89,9.48,12.77,10.27,11.89,6.56,9.34,27.9,30.71
4.67743404046336,3.441031,2.69455610942199,663,59.74,167.02,15.72,16.81,12.87,12.43,7.06,9.42,28.57,26.25
2.42810631473701,4.629867,0.555766821695077,664,71.56,163.07,4.39,12.83,6.08,15.91,6.63,9.12,26.82,34.9
2.68660030602544,2.743417,2.52319218862742,665,57.34,163.85,10.22,11.92,3.47,7.17,6.46,9.5,25.34,24.84
3.8691475382121,2.690409,4.30616628441052,666,66.68,182.18,8.82,13.83,17.8,2.45,6.9,8.26,28.94,36.87
4.09987090107501,-0.423742000000001,11.544221170181,667,35.98,180.96,18.83,11.63,12.21,7.08,6.88,9.32,17.35,27.85
2.7790764521628,2.310909,5.15945640669333,668,47.58,167.02,6.13,12.55,8.24,16.57,6.75,9.85,25.36,22.32
1.06807520089669,2.818271,2.63991529447207,669,66.15,172.49,3.92,8.52,0.83,14.13,6.52,8.9,28.89,30.07
2.12971722570942,4.701306,2.15672027653967,670,60.4,164.75,2.59,8.91,9.55,1.92,6.71,9.88,26.63,32.06
4.37201274122134,2.272016,5.24379896614266,671,52.7,173.24,12.34,12.96,18.44,6.12,6.64,8.05,23.78,35.97
3.81462413344534,4.386872,1.12909665720867,672,68.8,166.02,13.01,13.57,9.75,12.8,7.24,8.88,30.05,30.36
3.7385210535558,2.004941,6.39989909516917,673,50.07,176.13,12.3,16.11,9.35,10.19,6.94,9.99,21.54,30.84
3.17214944243741,3.393782,2.86140673766119,674,61.55,169.59,8.34,7.56,15.03,9.16,7.02,8.17,26.83,33.77
2.518116395875,0.906895999999996,6.54489198335115,675,50.24,177.06,9.12,8.79,8.21,14.08,6.51,8.32,29.35,24.2
4.10704947236763,3.057114,1.72183424104863,676,67.01,168.14,15.3,16.88,7.54,11.06,6.58,7.57,29.79,32.63
2.66972555911569,7.075942,1.23237003557805,677,59.73,159.25,4.48,9.71,10.56,6.74,7.32,10.36,25.88,38.87
3.50389431248707,3.021821,2.78118654905684,678,64.39,171.72,14.87,5.52,14.11,11.73,6.83,8.39,27.09,34.1
3.79396470254431,3.502229,8.13245620906324,679,34.76,163.68,9.48,14.03,12.11,17.37,6.75,7.64,26.45,34.45
2.98723831289147,5.786632,2.43916499383493,680,58.84,164.82,6.57,12.37,9.46,11.32,7.01,10.07,28.09,36.25
2.64718845536595,2.417318,3.91767086748676,681,58.03,171.88,4.05,15,7.46,11.72,5.95,8.6,22.42,38.57
3.0730552160729,3.768633,7.69406274456279,682,40.48,170.15,9.48,9.7,10.93,17.13,6.84,8.8,25.11,38.1
2.42216669791528,6.280403,1.09818133437472,683,66.88,164.19,3.71,9.83,9.87,14.99,7.21,9.55,27.39,40.53
5.0368265295448,5.376461,1.21995961864383,684,64.84,163.56,12.71,11.19,24.43,13.71,7.61,8.01,36.53,28.27
2.90317161307168,5.135442,8.61464762701632,685,37.08,169.44,13.62,6.12,8.69,4.62,6.94,8.39,28.46,42.33
3.395997539183,2.93153599999999,2.48681736156194,686,73.6,177.86,15.4,13.1,6.15,3.94,6.67,8.67,29.15,35.22
3.23446315514749,4.942236,2.29760624487632,687,52.61,158.06,5.56,16.46,7.35,11.46,6.98,7.55,27.6,35.54
3.65486635259548,2.492477,3.47913571164635,688,59.51,170.99,9.64,13.48,12.71,9.01,6.85,9.04,26.27,27.76
3.65662563815251,2.928829,2.24323184997624,689,76.47,178.73,15.71,8.57,13.19,7.73,7.11,8.42,25.6,39.06
3.63004507433102,4.737938,3.40149440140755,690,57.18,168.32,12.45,11.08,11.5,6.52,7.14,9.06,29.63,34.07
4.13900986613601,3.72027,0.561298800050778,691,75.5,166.06,17.67,6.15,15.73,9.04,7.01,8.42,26.67,33.31
4.32313325222807,4.478348,4.50272561299872,692,51.08,167.69,17.85,8.57,15.41,9.72,7.38,8.14,27.25,37.83
3.8903630402996,2.771441,9.03508654408711,693,39.24,174.62,5.38,16.2,17.41,12.15,7.13,7.45,27.26,35.55
3.45295747905274,1.319221,3.51454133152938,694,69.4,180.18,14.57,1.99,19.12,14.63,7.17,9,28.13,25.36
3.66805580243847,1.022222,4.63263622860881,695,53.88,171.37,11.96,12.93,11.15,16.8,7.18,7.1,26.57,25.12
4.39563008894425,4.262149,1.17814883714425,696,67.82,165.66,5.33,12.71,24.03,4.47,6.85,8.83,27.77,32.49
2.4662056230964,3.906518,2.85409255764328,697,62.7,170.6,3.21,10.1,11.4,15.34,6.54,8.89,25.97,38.67
3.50316494364092,2.446548,5.07444484328269,698,59.93,179.92,5.91,12.77,17.46,10.14,6.8,8.97,25.59,35.74
3.25882018096834,3.915348,11.3344020206967,699,31.82,172.79,9.49,10.4,12.45,6.8,7.68,7.9,28.93,34.55
3.16954962497855,5.483979,4.39100362565809,700,58.97,175.32,8.2,13.99,9.76,13.01,6.9,9.76,29.44,43.44
3.53491989974361,5.754068,3.1931010844897,701,55.32,165.39,2.12,12.68,18.72,14.66,6.47,9.02,27.99,43.24
2.64183796318215,2.824377,5.42978983840121,702,54.08,175.7,10.75,8.97,7.33,14.53,6.83,7.29,29.16,37.6
4.03710087788592,3.975362,3.28856813861394,703,57.42,167.96,9.74,14.4,14.83,14.16,6.94,8.59,29.74,32.18
3.44452665632691,1.544946,7.72880476149923,704,46.08,177.83,17.51,9.76,7.86,8.76,6.99,8.58,28.09,27.18
4.96432166448129,3.400828,2.76100676292688,705,65.5,172.59,13.09,16.7,20.37,12.5,6.79,9.77,26.63,32.63
3.59728897967028,3.036584,3.81259202383704,706,60.97,174.17,9.21,15.66,11.05,8.38,6.2,9.56,27.86,33.28
3.4400434481142,-1.16931,12.5275845546971,707,36.97,187.08,8.06,13.78,15.07,14.22,5.95,7.83,27.03,26.87
4.54757977735372,3.833586,0.1,708,91.47,165.34,10.2,13.81,19.56,5.64,6.92,9.5,25.5,30.03
3.63846164526847,1.449389,4.20069934200975,709,63.2,178.38,9.24,6.41,21.56,7.09,6.55,8.88,22.88,33.21
5.1861123625217,1.95425,5.93826322828633,710,46.35,169.39,19.32,17.76,14.69,12.14,6.73,8.16,27.48,27.07
3.9995109889277,5.20356,2.09175397741724,711,61.44,165.34,10.43,12.41,15.15,11.26,6.91,10.44,27.78,33.01
3.86451176200572,4.250984,1.09555512656118,712,75.16,170.68,10.36,10.11,17.38,8.58,7,8.36,31.34,34.29
2.54698949002955,1.589368,0.844743683228661,713,81.88,173.27,10.68,8.16,6.98,13.78,6.89,8.04,25.28,29.28
3.26397455973644,2.738044,1.97697329753374,714,70.66,172.58,3.59,10.96,17.8,13.74,6.96,9.61,24.55,29.64
3.46440442808134,2.609471,5.55461704466678,715,58.09,180.6,7.47,15.61,12.8,9.83,6.59,8.98,30.29,33.05
2.5764432346584,3.221332,4.17261163272191,716,51,165.93,5.05,7.2,12.73,14.18,6.33,9.19,25.15,31.67
2.83136900978863,2.629652,2.74827864402111,717,56.97,164.68,5.92,11.03,10.05,11.32,6.38,9.34,23.94,27.38
1.54284343881041,5.097412,3.12382366290277,718,60.77,170.28,3.73,-0.07,13.22,14.24,7.41,9.3,29.49,35.48
4.56921574661741,3.150711,4.05577544159593,719,65.02,179.28,19.83,8.69,18.97,11.65,6.33,10.29,28.79,35.21
4.42726855295318,1.390808,3.96110736899675,720,70.63,183.76,14.76,13.37,18.9,6.24,6.69,9.49,22.94,34.69
3.26126299924436,3.198779,3.58409367104615,721,58.95,171.01,14.74,3.27,14.02,12.29,6.65,9.49,27.36,31.2
4.68519128521092,3.754985,2.47072077580472,722,55.98,162.27,18.45,13.73,12.01,6.75,7.37,9.46,20.07,32.21
3.63033210598587,4.158597,2.00145297029538,723,67.02,169.7,15.91,7.94,11.47,6.65,6.96,9.57,26.69,34.5
3.4654703942008,3.77305699999999,5.76256586335217,724,45.19,167.11,4.73,7.43,21.05,5.99,6.48,8.76,28.11,32.55
4.46965027720405,2.462705,5.56204413073983,725,52.7,174.87,16.21,11.7,17.31,10.17,6.3,8.41,22.8,40.95
2.09275913018404,6.04864599999999,6.21466386400557,726,48.31,173.12,2.59,9.75,9.46,8.12,7.13,8.59,29.35,47.26
4.02373223016883,1.902598,3.10341165007752,727,69.82,178.23,9.67,13.37,18.17,7.66,6.42,9.53,29.18,26.92
3.00105128436658,5.192256,5.70768734004649,728,48.1,170.35,8.05,10.13,11.3,9.04,6.13,9.04,35.05,37.41
3.66392370696525,3.400178,0.1,729,93.08,160.33,10.13,15.41,8.14,9.68,6.81,8.95,25.54,26.25
2.30552006314572,2.397163,5.61865582673159,730,55.24,177.93,5.23,7.6,11.48,2.83,6.29,9.26,27.85,32
4.21481499278423,5.023995,1.05891737000554,731,69.49,165.95,10.74,12.75,16.8,10.03,6.75,9.4,26.94,38.02
1.78058508300076,4.341386,2.93304844321453,732,56.27,164.97,-0.29,6.89,11.64,9.96,6.41,9.59,22.59,37.87
4.29837920165656,3.812346,0.490206840616658,733,74.3,164.53,12.82,12.57,15.4,11.58,7.05,8.06,31.83,27.43
2.30908219613208,3.958751,1.34990911852633,734,73.11,170.97,10.63,2.67,10.09,12.65,6.82,8.57,29.46,35.52
2.88525863225668,5.315102,2.05675996056463,735,60.23,164.06,5.59,10.17,11.61,14.66,6.71,9.77,22.67,41.97
3.90065978776466,5.278831,4.73650116338236,736,57.36,175.53,14.66,7.77,16.87,7.71,7.31,10.02,31.5,37
2.93515376543143,4.347161,1.04621644032439,737,68.53,165.07,1,15.29,11.69,9.49,6.92,8.44,29.84,31.2
4.24523053544054,1.555323,2.6267390416506,738,72.15,177.48,10.73,12.02,20.67,15.33,6.65,8.96,26.53,29.04
4.1984019436959,1.568548,2.9914654470709,739,64.96,173.38,9.75,14.06,18.11,11.52,7.03,8.09,26.43,26.63
3.98029282255258,4.27391,1.10668977108309,740,67.07,164.42,7.71,14.18,15.7,11.22,6.81,8.83,27.95,32.51
2.72376785742468,2.750824,6.13496585757408,741,47.39,171.62,10.55,8.93,7.68,11.26,7.31,8.32,32.5,23.17
2.92836319355517,4.475491,3.26778180784779,742,54.03,164.48,1.02,11.73,15.07,5.53,6.59,9.32,28.57,31.08
3.1353715994584,3.378923,3.46962780251189,743,53.52,165,5.38,12.82,11.56,10.43,6.69,9.43,24.74,29.22
4.22544571099049,5.027466,1.12570797785101,744,75.18,170.97,15.28,10.68,15.66,12.6,7.17,9.38,28.25,39.22
4.08821736001864,2.02390399999999,2.62071753437851,745,75.06,179.8,5.62,18.06,18.59,13.5,7.16,8.9,26.08,31.09
3.24813461878991,0.302054999999996,1.69612869567939,746,78.49,177.09,13.25,12.78,7.01,1.55,6.32,7.88,23.16,29.58
4.07025537581296,3.832707,4.36926606012955,747,45.41,160.59,8.62,12.29,16.67,8.57,6.54,8.6,28.26,28.43
4.05332366305093,4.467454,4.55219454818908,748,46.6,162.88,10.47,15.61,11.87,6.4,6.85,7.92,29.4,33.79
3.21815540878643,2.072668,4.03261868211627,749,56.7,171.16,9.08,11.08,11.49,13.68,6.8,7.51,29.73,27.63
2.96721716025611,1.947252,2.1436669775976,750,63.75,167.67,9.93,15.86,2.92,10.44,6.37,8.16,24.97,29.21
2.39409203591349,4.199694,6.54929873144818,751,50.4,177.27,11.59,2.96,10.47,6.94,6.96,8.85,30.19,39.04
2.66098030963104,0.487219,7.36073223285316,752,49.79,180.63,4.76,11.61,11.62,6.33,5.96,8.65,22.75,32.62
4.5304753159174,2.154024,8.67636062017312,753,45.86,182.18,19.72,12.7,15.39,21.1,6.91,9.88,29.51,29.91
2.73602476468791,4.705371,1.20602130343669,754,71.89,169.16,10.03,7.23,9.62,4.65,6.09,8.87,26.27,44.31
2.8976572396814,2.007554,2.08026432563483,755,76.18,177.56,10.47,9.03,10.24,3.7,6.38,8.69,28.84,30.47
4.27885544870093,1.847327,1.27539289745144,756,77.98,174.25,17.65,10.13,15.21,10.83,5.83,8.11,28,34.41
3.19196364334703,2.328326,0.57179381288644,757,76.96,167.22,6.42,11.71,12.55,11.28,6.94,7.58,24.03,31.11
3.11025789680494,2.243643,2.25825734951659,758,68.41,172.3,4.76,9.64,16.44,5.29,6.29,8.99,25.79,30.07
4.61377354654186,3.463758,1.13884656563262,759,67.68,165.2,16.64,11.83,15.76,12.6,6.74,7.68,28.9,32.85
3.93146781076697,1.958912,1.46194508219873,760,72.74,171.32,13.07,7.36,18.24,6.22,6.97,7.67,23.59,32.44
2.61659325694758,2.35327,3.05292901381409,761,63.46,172.37,6.94,9.25,10.12,8.88,7.38,9.72,26.67,21.86
2.78600720185381,5.713002,6.21161988542192,762,50.55,175.74,9.7,6.25,12.44,3.28,6.9,10.64,32.43,37.63
2.98297215412618,2.226893,1.92459642135776,763,65.32,167.83,7.42,8.83,12.63,10.91,7.47,9.33,23.07,22.82
4.36294656981461,4.555054,5.04143725680466,764,52.55,172.04,9.29,16.69,17.36,2.44,7.48,8.93,28.6,35.06
4.22557492579172,4.30966,3.0238451944811,765,63.58,172.32,20.4,11.99,9.56,7.6,7.11,9.71,24.17,39.81
3.49541763077252,2.199596,3.02938693084291,766,59.35,168.44,14.37,4.5,14.89,9.38,6.58,10.11,24.66,23.78
3.33242930709104,2.639392,4.38286648357084,767,51.63,167.68,8.44,12.21,11.42,1.96,6.21,9.32,25.91,27.92
4.10992418637361,4.21227,2.39053314931563,768,64.15,169.37,16.39,9.56,14.09,14.18,7.36,9.01,27.66,34.2
3.55797848692232,3.416743,3.16498951556813,769,54.11,164.03,9.82,6.9,16.74,12.31,7.01,8.45,23.16,33.17
2.21709625493933,4.50355,5.54286345827958,770,49.24,170.86,0.63,8.27,13.68,4.66,7.1,8.8,29.68,34.24
3.63387529650538,4.063218,3.63273781199257,771,59.49,171.79,8.59,10.64,16.56,9.1,6.56,9.26,30.49,33.85
3.74512660645712,4.324289,0.861028746195299,772,68.35,163.29,12.07,6.02,16.98,9.65,6.52,9.35,32.72,26.29
4.80328867281372,3.940606,0.946932612340003,773,71.28,166.36,15.26,13.45,17.87,9.06,6.51,9.14,28.4,32.6
2.79011233125893,3.63304,2.49037935011332,774,73.03,177.42,16.6,11.5,0.6,6.6,7.03,8.72,34.1,31.74
3.35682408893867,3.80579,3.09382374838471,775,61.73,171.01,13.49,14.43,5.02,12.88,7.48,9.31,27.67,30.77
4.59587060104914,5.964751,0.1,776,77.5,160.62,10.22,14.33,18.27,8.43,7,9.3,31.75,32.73
3.65824309475142,2.963224,6.42312971751245,777,51.44,177.84,21.66,6.51,9.13,6.68,6.52,8.45,28.65,38.61
3.7445835420064,4.086558,2.07876620401774,778,59.64,163.64,6.55,12.99,15.6,16.12,5.85,10.12,28.05,31.25
4.67880525940312,3.635712,4.35935683410921,779,52.41,168.4,8.61,14.7,22.48,12.9,6.72,8.41,27.92,34.14
3.2590496656221,4.51933,0.177847167771834,780,75,162.2,5.71,9.77,14.88,13.52,6.48,9.81,27.8,30.5
2.61764444310887,2.01706,6.42671799279977,781,53.82,180.56,15.81,7.3,4.46,8.82,7.12,8.04,30.5,30.65
4.838662017491,0.523841999999998,2.08771058914168,782,68.99,171.83,23.23,10.28,15,17.34,6.18,8.94,22.75,26.69
3.61219500629227,3.569188,0.102445639218104,783,78.36,163.89,1.39,17.47,15.08,6.3,6.3,8.81,27.14,30.21
4.08956155892436,1.86769,4.9841563694068,784,49.9,168.81,12.89,12.34,14.47,7.78,5.98,8.77,24.34,30.26
3.87766280707645,2.814913,3.78229514224793,785,60.91,173.95,12.58,10.58,15.55,8.63,6.47,9.61,25.1,33.74
3.16069505465442,3.514926,0.1,786,80.68,164.73,11.69,9.84,8.41,10.32,7.31,8.87,26.87,26.87
3.31552387610619,2.535159,1.87646511674594,787,72.71,173.66,7.02,14.53,11.5,7.85,7.26,7.77,24.49,34.41
3.81103772499058,2.094964,3.27861539165234,788,58.85,169.29,14.58,6.73,15.7,10.62,6.52,9.1,23.29,29.66
2.30017116023597,4.656148,0.61929760236638,789,71.05,163.25,-0.27,11.22,11.31,8.08,6.58,8.79,27.66,34.4
2.0501481669831,3.129218,4.58213010933252,790,56.17,173.5,2.63,6.36,12.49,18.28,6.67,9.32,21.14,39.77
2.71762281294315,4.229384,1.10654186021197,791,68.34,165.45,4.67,9.13,12.33,8.4,7.63,9.48,26.21,27.67
3.07740007705435,4.34914599999999,0.448509440359576,792,72.12,162.53,6.97,9.95,11.88,7.38,6.87,9.19,25.18,32.54
2.2978176908282,2.332005,5.11276422498772,793,54.33,174.33,2.4,10.15,11.2,10.45,6.71,8.75,29.3,27.07
1.89462207159714,2.706018,3.72683099916672,794,58.53,171.36,5.95,4.95,9,10.22,6.96,8.45,26.65,30.25
3.7896793074277,1.208334,2.81009288654759,795,70.57,177.21,13.42,12.99,12.11,16.8,6.89,8.73,25.67,27.71
4.16571147538156,5.236161,1.1207115448853,796,69.78,166.73,11.25,14.36,14.37,8.89,6.98,9.55,24.39,41.11
4.41579054328295,2.089522,1.19168191246177,797,69.18,166.88,10.25,14.58,17.76,9.58,7.35,8.71,21.61,26.05
3.48156407608167,4.459258,1.27005247176641,798,69.55,167.7,14.74,7.81,10.93,8.4,6.71,8.87,28.8,36.26
4.52076016740264,3.241568,7.39106144620836,799,38.89,166.49,15.34,15.51,12.74,10.3,6.84,7.55,25.8,35.71
3.32967051302709,5.793954,5.51689258739486,800,47.42,168.6,8.25,3.25,20.72,8.56,7.58,8.1,33.74,37.01
2.98066444319103,1.976089,6.2611262596235,801,43.48,167.37,10.78,11.72,6.28,18.27,6.5,9.25,20.71,30.24
2.99278499563373,4.412161,1.62905481999869,802,74.1,173.34,13.76,7.17,8.99,11.01,6.72,8.68,31.12,38.65
2.86888984261016,3.30136299999999,4.70393610089265,803,53.03,170.83,9.86,5.01,13.48,4.99,6.3,9.11,25.36,36.01
3.07111485381427,4.208765,4.02220490242873,804,55.08,169.46,10.31,4.29,15.37,4.47,6.5,8.55,29.99,36.15
4.07084225027699,2.85107,4.47909289135794,805,58.23,175.05,10.13,17.23,13.61,4.86,6.73,7.95,24.37,39.86
2.86235964856391,3.10982399999999,1.1528962389607,806,71.16,168.11,11.77,5.82,10.25,10.9,6.95,8.85,28.03,27.81
3.52609556060314,2.861329,4.45453198892918,807,58.41,175.1,9.1,11.85,14.45,4.41,6.46,8.82,24.73,37.57
3.2438375179895,2.603543,5.82189553749543,808,51.4,174.74,16.26,9.36,6.94,9.29,5.78,8.75,31.32,33.19
4.44057011720862,4.218903,0.536527940404099,809,66.42,158.9,7.86,15.15,17.79,4.49,6.81,8.52,23.41,33.48
3.44897802456203,4.991143,0.84818641877461,810,66.61,161.78,5.92,12.02,14.06,6.21,6.11,8.88,26.88,38.9
3.34977979255844,3.289895,6.48115543353887,811,48.73,174.95,3.35,15.27,15.01,7.65,6.57,7.46,34.05,33.37
2.95649980236498,3.26652,3.49870574276817,812,56.46,168.12,6.95,9.85,11.89,12.7,6.49,10.22,27.29,26.61
3.30091014932529,3.375631,1.69596321802935,813,76.07,175.25,9.86,11.22,12.13,5.41,6.32,9.54,26.6,36.95
3.56923767755571,7.084025,0.652822350929,814,67.93,161.12,11.22,15.95,5.8,5.09,7.05,9.61,29.77,40.76
2.77795342208403,4.201157,0.840439270626305,815,71.44,165.53,1.77,14.83,10.07,10.57,6.48,8.57,28.14,34.71
4.2196833845812,6.001799,1.30969431548323,816,64.86,164.06,11.81,11.99,16.08,10.53,7.75,10.23,26.54,34.77
4.6693959085493,2.529623,3.95731862953379,817,61.96,175.89,21.22,10.86,15.64,7.91,6.74,8.68,29.43,31.46
4.00772217462238,2.289449,2.65993791109652,818,70.94,176.67,10.03,10.32,20.33,6.27,6.84,9.2,26.08,30.57
2.70488865179742,4.255326,2.20555387350124,819,61.17,165.71,6.2,11.24,8.62,4.44,6.62,8.77,29.3,32.25
3.74276471562366,3.107051,4.02941131206449,820,64.32,178.49,4.52,18.15,15.64,9.43,6,8.71,26.78,42.29
3.39851751032219,4.20246,7.79260403691644,821,42.74,173.73,8.6,10.54,14.73,6.4,6.1,10.45,29.32,35.4
3.8424910293041,4.708093,4.30272061441917,822,50.68,166.24,13.73,20.77,2.15,10.33,7.74,8,28.39,34.93
3.78327903954992,0.393954999999998,4.58432804565297,823,56.12,173.46,13.5,10.37,13.77,10.55,6.51,7.55,27.07,23.78
3.34382048107134,2.889294,1.79565149198219,824,75.53,175.41,8.87,10.75,14.04,2.4,6.84,9.31,30.06,27.69
1.77842824744758,2.532277,3.3947008199154,825,65.4,175.99,6.31,5.16,7.97,8.45,6.69,9.62,26.2,30.4
4.08191817096229,3.333615,2.59165418303816,826,65.4,171.57,14.93,9.27,16.07,15.91,7.51,9.17,26.16,30.89
2.87107402779764,5.898454,3.3582714787816,827,54.19,165.11,3.14,7.95,16.33,5.24,7.27,8.5,33.32,34.54
4.66693505033832,1.394944,1.15853372303456,828,73.21,169.76,19.83,11.99,14.21,7.42,6.22,8.48,23.95,29.13
2.65451858700742,3.573108,1.94003099008335,829,62.18,165.18,11.32,8.31,5.91,6.96,6.73,8.08,23.58,37.1
3.74537655569593,3.923971,2.88117703863299,830,60.3,168.54,15.29,8.04,12.87,7.87,6.4,10.1,22.84,37.65
3.07248109115595,5.89943,2.63587891970587,831,65.02,171.48,16.24,5.07,9.03,9.68,6.5,11.2,29.19,40.55
2.65174105851739,1.716898,3.2001310686737,832,72.93,181.39,1.55,10.17,16.3,7.82,7.09,8.7,29.2,26.91
1.83013322485666,3.158566,3.36989383142567,833,55.77,166.76,1.74,8.1,9,8.72,7.17,10.07,20.15,29.1
4.40895428478519,1.917766,3.52186004856199,834,60.73,172.38,11.19,12.45,20.28,10.82,6.76,8.21,27.53,27.79
3.64183535859038,4.56888,3.0714801532678,835,60.9,170.12,13.63,11.05,10.84,6.66,6.83,8.8,31.83,34.69
3.09629930165908,4.931915,5.42909539088319,836,51.36,172.7,6.44,9.31,15.03,13.03,6.87,8.78,31.55,39.03
3.51784721302988,2.99758599999999,1.84777252987395,837,82.64,181.06,10.32,10.45,15.75,9.98,6.97,8.54,30.41,35.66
2.93335201054485,2.841159,7.10044874356826,838,45.92,174.55,8.5,12.05,9.02,3.51,6.3,8.92,24.59,37.48
1.81611803463939,3.675806,4.71877378148135,839,49.69,167.24,3.39,8.68,6.71,9.22,6.21,8.62,32.7,28.82
3.25861572947189,5.930712,2.2816362937414,840,70.72,174.35,9.3,11.39,11.94,10.28,7.3,9.18,32.03,42.29
4.45845914692392,4.293768,12.0415467088907,841,26.19,164.8,18.7,13.89,9.91,13.52,7.83,9.56,26.37,28.14
3.44200928562835,2.937055,1.87732910564139,842,73.46,174.26,8.94,9.07,16.39,7.33,6.49,9.74,27.33,31
4.24902369597982,2.071669,3.03667678906867,843,62.48,171.39,11.17,12.71,18.09,13.95,6.45,7.7,29.36,29.67
3.75546773370378,4.262136,7.27327408834193,844,45.9,175.37,20.33,6.35,11.09,9.7,6.78,11.14,26.31,36.12
4.71767886980552,5.102045,2.1354592280573,845,64.5,168.28,10.31,13.69,22.18,7.17,6.93,9.42,25.81,40.35
2.69223653718879,4.153322,4.19152239165582,846,63.84,178.93,5.34,8.41,14.27,15.56,7.36,8.2,34.6,35.38
3.20997070822709,4.307706,2.44615772786744,847,61.97,167.73,4.68,13.3,12.96,9.9,6.53,9.37,31.55,30.2
3.97462502815681,2.144312,4.71597114499543,848,60.84,178.9,4.9,14.28,21.66,9.08,6.94,8.42,26.46,33.1
4.75610720365249,4.583849,5.01037198322202,849,49,167.92,11.14,15.24,20.12,18.19,7.2,9.41,26.62,35.69
5.19687016655131,4.138515,3.77448023710247,850,52.61,165.62,12.2,15.76,22.78,16.05,6.84,10.39,27.47,28.23
2.61719632243374,1.554053,4.74733673323535,851,55.54,173.71,4.13,10.59,11.8,7.73,5.97,8.52,31.6,23.78
4.46556903044086,4.044413,5.31451508563055,852,45.71,165.56,12.55,9.16,21.06,11.57,6.59,9.59,24.12,35.42
4.35378726700679,3.070549,1.03926145346397,853,78.09,172.35,12.78,14.23,16.31,10.77,6.61,10.09,27.1,29.39
2.44566671773133,2.935593,1.96904874053862,854,72.4,173.94,4.89,10.24,9.88,8.55,7.16,7.93,26.35,34.71
2.93257770467692,2.206605,8.80564288133525,855,40.07,174.77,7.35,14.6,7.65,0.25,6.59,8.57,26.31,31.01
2.9474461166276,3.691631,3.3044680049788,856,57.57,168.19,13.55,4.59,10.48,16.79,6.51,9.1,28.61,33.02
4.31478050410706,1.334019,4.57144641037166,857,60.55,177.84,18.34,12.37,13.56,9.09,6.5,8.98,29.14,25.9
2.70190781018608,3.11663900000001,5.51719911667507,858,48.73,170.14,8.77,6.94,11.02,11.05,6.98,8.4,25.16,34.04
2.69881247153084,4.004702,3.11086649220289,859,63.94,173.12,8.44,10.94,7.79,7.86,7.41,8.79,32.29,29.55
3.41719488286468,3.273944,0.665495041420616,860,82.96,172.34,2.53,8.64,22.61,8.82,6.51,10.58,29.11,25.61
2.5029917978361,2.724727,4.8563483047004,861,60.41,179.23,13.13,4.84,8.33,12.39,6.21,8.58,29.97,37.46
4.67234114874833,1.378618,2.62637675844141,862,63.97,170.5,21.38,12.7,12.21,10.78,6.39,8.59,21.81,31.33
2.01525374339995,2.5912,5.01988267011991,863,55.94,175.55,5.87,10.48,5.08,1.94,6.86,9.17,28.88,27.35
3.58625871046745,5.203177,4.14618918351167,864,51.82,166.68,6.77,15.35,12.15,14.97,6.04,8.71,30.26,42.24
4.04573389263371,4.724483,2.5424919953414,865,64.5,170.51,0.82,20.87,17.96,4.41,6.92,7.79,32.09,37.24
3.27040486338182,5.349873,0.837699462242796,866,71.42,165.49,12.51,13.99,4.58,1.49,6.87,8.65,31.13,36.29
4.23457821829853,2.345981,6.29504335768977,867,48.01,173.16,12.09,17.1,13.06,18.87,7.05,8.89,29.74,25.33
1.93513284333126,4.173504,6.18929287828211,868,44.42,168.22,15.55,2.94,1.38,9.16,6.91,9.92,25.66,33.76
2.43654671443596,3.985556,1.57959242712938,869,83.8,180.3,2.52,8.28,15.04,5.38,6.98,8.77,27.58,42.2
3.45600153643582,2.47579,4.04009019138815,870,61.91,176.29,7.19,9.81,17.94,9.98,6.91,9.22,29.18,27.39
3.33396202763058,1.777863,3.55406012751114,871,70.5,181.35,9.08,11.55,14.07,9.43,6.73,8.53,25.5,35.17
3.18264069489785,3.957202,5.15045613683819,872,53.01,173.1,5.41,12.05,14.21,5.1,6.87,9.57,32.26,28.61
3.80071050799884,2.452384,1.41847250709238,873,79.02,175.86,6.22,14.31,17.81,11.5,6.29,10.5,27.03,27.97
4.00295663765565,1.601705,3.48583299281836,874,68.4,179.15,18.6,11.47,11.13,11.75,6.89,7.07,33.71,28.64
2.96162083008115,3.910524,4.82904524936712,875,59.29,177.97,7.77,8.88,13.77,13.2,6.82,8.81,30.66,38.34
3.55412418078195,1.80375,4.06432395849519,876,54.77,169.36,11.13,9.1,14.28,10.96,6.51,8.29,24.52,29.18
2.86148003068675,1.400406,7.47985666327736,877,50.47,182.05,1.26,11.99,16.89,11.86,6.75,8.66,30.11,26.75
